"ODS Code","Measure","Percentage","Over Target","Total","Year","Month"
"RWG","62 Day Wait for first treatment By Cancer","0.761","16.0","67.0","2017","1"
"RJ2","62 Day Wait for first treatment By Cancer","0.759","16.0","66.5","2017","1"
"RNL","62 Day Wait for first treatment By Cancer","0.746","16.0","63.0","2017","6"
"RNS","62 Day Wait for first treatment By Cancer","0.834","16.0","96.5","2017","9"
"RR1","62 Day Wait for first treatment By Cancer","0.886","16.0","140.5","2017","2"
"R1H","62 Day Wait for first treatment By Cancer","0.862","16.0","116.0","2017","2"
"RA2","62 Day Wait for first treatment By Cancer","0.765","16.0","68.0","2017","1"
"RF4","62 Day Wait for first treatment By Cancer","0.885","16.0","139.5","2017","8"
"RF4","62 Day Wait for first treatment By Cancer","0.881","16.0","134.0","2017","11"
"RTX","62 Day Wait for first treatment By Cancer","0.822","16.0","90.0","2017","10"
"RPY","62 Day Wait for first treatment By Cancer","0.677","16.0","49.5","2017","1"
"RD1","62 Day Wait for first treatment By Cancer","0.842","16.0","101.5","2017","6"
"RN3","62 Day Wait for first treatment By Cancer","0.746","16.0","63.0","2017","9"
"RYR","62 Day Wait for first treatment By Cancer","0.894","16.0","151.5","2017","6"
"RPY","62 Day Wait for first treatment By Cancer","0.742","16.0","62.0","2017","9"
"RYJ","62 Day Wait for first treatment By Cancer","0.828","16.0","93.0","2017","8"
"RPA","62 Day Wait for first treatment By Cancer","0.802","16.0","81.0","2017","6"
"RDZ","62 Day Wait for first treatment By Cancer","0.865","16.0","118.5","2017","10"
"RA9","62 Day Wait for first treatment By Cancer","0.845","16.0","103.0","2017","1"
"RA7","62 Day Wait for first treatment By Cancer","0.852","15.5","105.0","2017","8"
"RXL","62 Day Wait for first treatment By Cancer","0.782","15.5","71.0","2017","7"
"REN","62 Day Wait for first treatment By Cancer","0.659","15.5","45.5","2017","6"
"REF","62 Day Wait for first treatment By Cancer","0.885","15.5","135.0","2017","7"
"RXF","62 Day Wait for first treatment By Cancer","0.866","15.5","116.0","2017","10"
"RJL","62 Day Wait for first treatment By Cancer","0.806","15.5","80.0","2017","2"
"RJ7","62 Day Wait for first treatment By Cancer","0.756","15.5","63.5","2017","8"
"RN3","62 Day Wait for first treatment By Cancer","0.760","15.5","64.5","2017","7"
"RHW","62 Day Wait for first treatment By Cancer","0.860","15.5","111.0","2017","6"
"RJR","62 Day Wait for first treatment By Cancer","0.774","15.5","68.5","2017","7"
"RCB","62 Day Wait for first treatment By Cancer","0.853","15.5","105.5","2017","4"
"RBA","62 Day Wait for first treatment By Cancer","0.832","15.5","92.5","2017","3"
"RNA","62 Day Wait for first treatment By Cancer","0.832","15.5","92.0","2017","8"
"REN","62 Day Wait for first treatment By Cancer","0.640","15.5","43.0","2017","1"
"RAJ","62 Day Wait for first treatment By Cancer","0.806","15.5","80.0","2017","11"
"RGQ","62 Day Wait for first treatment By Cancer","0.838","15.5","95.5","2017","3"
"RK5","62 Day Wait for first treatment By Cancer","0.804","15.5","79.0","2017","5"
"RHW","62 Day Wait for first treatment By Cancer","0.865","15.0","111.5","2017","9"
"RA4","62 Day Wait for first treatment By Cancer","0.774","15.0","66.5","2017","11"
"RGN","62 Day Wait for first treatment By Cancer","0.882","15.0","127.0","2017","9"
"RA2","62 Day Wait for first treatment By Cancer","0.771","15.0","65.5","2017","7"
"RJ7","62 Day Wait for first treatment By Cancer","0.767","15.0","64.5","2017","9"
"RJ7","62 Day Wait for first treatment By Cancer","0.778","15.0","67.5","2017","7"
"RXF","62 Day Wait for first treatment By Cancer","0.845","15.0","97.0","2017","7"
"R1F","62 Day Wait for first treatment By Cancer","0.712","15.0","52.0","2017","7"
"RXK","62 Day Wait for first treatment By Cancer","0.808","15.0","78.0","2017","2"
"RA9","62 Day Wait for first treatment By Cancer","0.828","15.0","87","2017","12"
"RJF","62 Day Wait for first treatment By Cancer","0.677","15.0","46.5","2017","2"
"RNA","62 Day Wait for first treatment By Cancer","0.829","15.0","87.5","2017","7"
"RKB","62 Day Wait for first treatment By Cancer","0.851","15.0","100.5","2017","1"
"RP5","62 Day Wait for first treatment By Cancer","0.850","15.0","100.0","2017","6"
"RKB","62 Day Wait for first treatment By Cancer","0.857","15.0","105.0","2017","7"
"RKB","62 Day Wait for first treatment By Cancer","0.866","15.0","112.0","2017","8"
"RTP","62 Day Wait for first treatment By Cancer","0.851","15.0","101.0","2017","6"
"RHW","62 Day Wait for first treatment By Cancer","0.851","15.0","100.5","2017","7"
"RPY","62 Day Wait for first treatment By Cancer","0.793","15.0","72.5","2017","11"
"REN","62 Day Wait for first treatment By Cancer","0.670","15.0","45.5","2017","10"
"RVJ","62 Day Wait for first treatment By Cancer","0.878","15.0","123.0","2017","4"
"RXF","62 Day Wait for first treatment By Cancer","0.852","15.0","101.5","2017","9"
"RP5","62 Day Wait for first treatment By Cancer","0.826","14.5","83.5","2017","4"
"RTX","62 Day Wait for first treatment By Cancer","0.815","14.5","78.5","2017","2"
"RXF","62 Day Wait for first treatment By Cancer","0.869","14.5","110.5","2017","5"
"RGQ","62 Day Wait for first treatment By Cancer","0.885","14.5","126.0","2017","11"
"RJL","62 Day Wait for first treatment By Cancer","0.760","14.5","60.5","2017","4"
"RBL","62 Day Wait for first treatment By Cancer","0.852","14.5","98.0","2017","9"
"RXQ","62 Day Wait for first treatment By Cancer","0.832","14.5","86.5","2017","1"
"RAE","62 Day Wait for first treatment By Cancer","0.841","14.5","91.0","2017","8"
"R1H","62 Day Wait for first treatment By Cancer","0.860","14.5","103.5","2017","3"
"RA7","62 Day Wait for first treatment By Cancer","0.847","14.5","95.0","2017","1"
"RNL","62 Day Wait for first treatment By Cancer","0.844","14.5","93.0","2017","3"
"RJZ","62 Day Wait for first treatment By Cancer","0.859","14.5","102.5","2017","9"
"RXW","62 Day Wait for first treatment By Cancer","0.873","14.5","114.0","2017","4"
"RWG","62 Day Wait for first treatment By Cancer","0.839","14.5","90.0","2017","6"
"REF","62 Day Wait for first treatment By Cancer","0.890","14.5","131.5","2017","2"
"RHW","62 Day Wait for first treatment By Cancer","0.832","14.5","86.5","2017","2"
"RDZ","62 Day Wait for first treatment By Cancer","0.842","14.5","92.0","2017","2"
"RDZ","62 Day Wait for first treatment By Cancer","0.869","14.5","110.5","2017","12"
"RJ2","62 Day Wait for first treatment By Cancer","0.816","14.5","79.0","2017","6"
"RA9","62 Day Wait for first treatment By Cancer","0.852","14.5","98.0","2017","5"
"RXP","62 Day Wait for first treatment By Cancer","0.857","14.5","101.5","2017","2"
"RA2","62 Day Wait for first treatment By Cancer","0.791","14.5","69.5","2017","3"
"RPA","62 Day Wait for first treatment By Cancer","0.782","14.5","66.5","2017","11"
"RLQ","62 Day Wait for first treatment By Cancer","0.731","14.5","54.0","2017","6"
"RXF","62 Day Wait for first treatment By Cancer","0.864","14.5","106.5","2017","12"
"RA4","62 Day Wait for first treatment By Cancer","0.711","14.0","48.5","2017","10"
"RA9","62 Day Wait for first treatment By Cancer","0.857","14.0","98.0","2017","9"
"RQM","62 Day Wait for first treatment By Cancer","0.731","14.0","52.0","2017","5"
"RNL","62 Day Wait for first treatment By Cancer","0.823","14.0","79.0","2017","9"
"R1F","62 Day Wait for first treatment By Cancer","0.723","14.0","50.5","2017","5"
"R1H","62 Day Wait for first treatment By Cancer","0.875","14.0","112.0","2017","8"
"RW6","62 Day Wait for first treatment By Cancer","0.856","14.0","97.0","2017","1"
"RKB","62 Day Wait for first treatment By Cancer","0.856","14.0","97.5","2017","2"
"RKB","62 Day Wait for first treatment By Cancer","0.864","14.0","103.0","2017","12"
"RPY","62 Day Wait for first treatment By Cancer","0.743","14.0","54.5","2017","4"
"RRV","62 Day Wait for first treatment By Cancer","0.799","14.0","69.5","2017","12"
"RPA","62 Day Wait for first treatment By Cancer","0.750","14.0","56.0","2017","10"
"RHW","62 Day Wait for first treatment By Cancer","0.824","14.0","79.5","2017","4"
"RXR","62 Day Wait for first treatment By Cancer","0.853","14.0","95.0","2017","8"
"RBA","62 Day Wait for first treatment By Cancer","0.842","14.0","88.5","2017","8"
"RYJ","62 Day Wait for first treatment By Cancer","0.872","14.0","109.0","2017","11"
"RBZ","62 Day Wait for first treatment By Cancer","0.725","14.0","51.0","2017","10"
"RD1","62 Day Wait for first treatment By Cancer","0.857","14.0","98.0","2017","10"
"RXP","62 Day Wait for first treatment By Cancer","0.884","14.0","121.0","2017","7"
"RFS","62 Day Wait for first treatment By Cancer","0.705","14.0","47.5","2017","6"
"RXP","62 Day Wait for first treatment By Cancer","0.871","14.0","108.5","2017","3"
"RN5","62 Day Wait for first treatment By Cancer","0.869","14.0","107.0","2017","1"
"RGR","62 Day Wait for first treatment By Cancer","0.830","14.0","82.5","2017","3"
"RJ2","62 Day Wait for first treatment By Cancer","0.815","14.0","75.5","2017","4"
"RJ2","62 Day Wait for first treatment By Cancer","0.835","14.0","85.0","2017","3"
"RK5","62 Day Wait for first treatment By Cancer","0.839","14.0","87.0","2017","10"
"RPY","62 Day Wait for first treatment By Cancer","0.769","14.0","60.5","2017","5"
"REM","62 Day Wait for first treatment By Cancer","0.750","14.0","56.0","2017","2"
"RJF","62 Day Wait for first treatment By Cancer","0.748","14.0","55.5","2017","10"
"RJF","62 Day Wait for first treatment By Cancer","0.788","14.0","66.0","2017","5"
"RNL","62 Day Wait for first treatment By Cancer","0.783","14.0","64.5","2017","2"
"REF","62 Day Wait for first treatment By Cancer","0.891","13.5","123.5","2017","3"
"R1K","62 Day Wait for first treatment By Cancer","0.795","13.5","66.0","2017","10"
"RXP","62 Day Wait for first treatment By Cancer","0.866","13.5","100.5","2017","1"
"RGQ","62 Day Wait for first treatment By Cancer","0.870","13.5","103.5","2017","9"
"RHW","62 Day Wait for first treatment By Cancer","0.879","13.5","112","2017","10"
"RGN","62 Day Wait for first treatment By Cancer","0.867","13.5","101.5","2017","3"
"RJZ","62 Day Wait for first treatment By Cancer","0.866","13.5","101.0","2017","12"
"RDU","62 Day Wait for first treatment By Cancer","0.885","13.5","117.5","2017","2"
"RN3","62 Day Wait for first treatment By Cancer","0.791","13.5","64.5","2017","5"
"RTP","62 Day Wait for first treatment By Cancer","0.803","13.5","68.5","2017","12"
"RA7","62 Day Wait for first treatment By Cancer","0.884","13.5","116.5","2017","11"
"RYR","62 Day Wait for first treatment By Cancer","0.908","13.5","147.5","2017","3"
"RF4","62 Day Wait for first treatment By Cancer","0.893","13.5","126.0","2017","10"
"RXR","62 Day Wait for first treatment By Cancer","0.845","13.5","87.0","2017","2"
"RD1","62 Day Wait for first treatment By Cancer","0.864","13.5","99.5","2017","8"
"RDZ","62 Day Wait for first treatment By Cancer","0.876","13.5","109.0","2017","9"
"RKB","62 Day Wait for first treatment By Cancer","0.855","13.5","93.0","2017","4"
"RTF","62 Day Wait for first treatment By Cancer","0.804","13.5","69.0","2017","10"
"RN5","62 Day Wait for first treatment By Cancer","0.876","13.5","109.0","2017","3"
"RTP","62 Day Wait for first treatment By Cancer","0.865","13.5","100.0","2017","8"
"RPY","62 Day Wait for first treatment By Cancer","0.787","13.5","63.5","2017","2"
"RTF","62 Day Wait for first treatment By Cancer","0.810","13.5","71.0","2017","8"
"RWG","62 Day Wait for first treatment By Cancer","0.809","13.5","70.5","2017","9"
"RR7","62 Day Wait for first treatment By Cancer","0.777","13.5","60.5","2017","6"
"RNS","62 Day Wait for first treatment By Cancer","0.803","13.5","68.5","2017","4"
"RK5","62 Day Wait for first treatment By Cancer","0.813","13.5","72.0","2017","7"
"RF4","62 Day Wait for first treatment By Cancer","0.903","13.5","139.0","2017","7"
"RAE","62 Day Wait for first treatment By Cancer","0.803","13.5","68.5","2017","4"
"RJZ","62 Day Wait for first treatment By Cancer","0.858","13.5","95.0","2017","4"
"RBD","62 Day Wait for first treatment By Cancer","0.713","13.5","47.0","2017","4"
"RXF","62 Day Wait for first treatment By Cancer","0.859","13.5","95.5","2017","4"
"RA2","62 Day Wait for first treatment By Cancer","0.773","13.5","59.5","2017","9"
"RNL","62 Day Wait for first treatment By Cancer","0.839","13.5","84.0","2017","8"
"RNL","62 Day Wait for first treatment By Cancer","0.824","13.5","76.5","2017","7"
"RXR","62 Day Wait for first treatment By Cancer","0.871","13.0","101.0","2017","6"
"RTF","62 Day Wait for first treatment By Cancer","0.809","13.0","68.0","2017","4"
"RN5","62 Day Wait for first treatment By Cancer","0.879","13.0","107.0","2017","8"
"RLN","62 Day Wait for first treatment By Cancer","0.839","13.0","80.5","2017","8"
"RLN","62 Day Wait for first treatment By Cancer","0.826","13.0","74.5","2017","9"
"RAE","62 Day Wait for first treatment By Cancer","0.787","13.0","61.0","2017","12"
"REM","62 Day Wait for first treatment By Cancer","0.798","13.0","64.5","2017","9"
"RAJ","62 Day Wait for first treatment By Cancer","0.764","13.0","55.0","2017","12"
"RTF","62 Day Wait for first treatment By Cancer","0.818","13.0","71.5","2017","5"
"RDZ","62 Day Wait for first treatment By Cancer","0.898","13.0","128.0","2017","8"
"R1H","62 Day Wait for first treatment By Cancer","0.865","13.0","96.0","2017","12"
"RDZ","62 Day Wait for first treatment By Cancer","0.894","13.0","123.0","2017","6"
"RNL","62 Day Wait for first treatment By Cancer","0.843","13.0","83.0","2017","10"
"RTF","62 Day Wait for first treatment By Cancer","0.818","13.0","71.5","2017","6"
"RN3","62 Day Wait for first treatment By Cancer","0.794","13.0","63.0","2017","8"
"RXR","62 Day Wait for first treatment By Cancer","0.885","13.0","113","2017","7"
"RN3","62 Day Wait for first treatment By Cancer","0.813","13.0","69.5","2017","6"
"RXR","62 Day Wait for first treatment By Cancer","0.852","13.0","88.0","2017","9"
"RPA","62 Day Wait for first treatment By Cancer","0.828","13.0","75.5","2017","7"
"RXL","62 Day Wait for first treatment By Cancer","0.814","13.0","70.0","2017","6"
"RAL","62 Day Wait for first treatment By Cancer","0.879","13.0","107.5","2017","4"
"RTX","62 Day Wait for first treatment By Cancer","0.856","13.0","90.5","2017","4"
"RXR","62 Day Wait for first treatment By Cancer","0.877","13.0","105.5","2017","1"
"RJR","62 Day Wait for first treatment By Cancer","0.743","13.0","50.5","2017","5"
"RA2","62 Day Wait for first treatment By Cancer","0.794","13.0","63.0","2017","5"
"RAP","62 Day Wait for first treatment By Cancer","0.690","13.0","42.0","2017","11"
"RXP","62 Day Wait for first treatment By Cancer","0.895","13.0","124.0","2017","5"
"RA2","62 Day Wait for first treatment By Cancer","0.821","13.0","72.5","2017","6"
"RXR","62 Day Wait for first treatment By Cancer","0.885","13.0","113","2017","3"
"RA3","62 Day Wait for first treatment By Cancer","0.667","13.0","39","2017","6"
"R0A","62 Day Wait for first treatment By Cancer","0.887","13.0","115.5","2017","12"
"RYR","62 Day Wait for first treatment By Cancer","0.903","13.0","134.0","2017","5"
"RXQ","62 Day Wait for first treatment By Cancer","0.856","13.0","90.5","2017","4"
"RW3","62 Day Wait for first treatment By Cancer","0.714","13.0","45.5","2017","6"
"RPA","62 Day Wait for first treatment By Cancer","0.762","12.5","52.5","2017","1"
"RBN","62 Day Wait for first treatment By Cancer","0.813","12.5","67.0","2017","5"
"RLQ","62 Day Wait for first treatment By Cancer","0.766","12.5","53.5","2017","1"
"REN","62 Day Wait for first treatment By Cancer","0.679","12.5","39.0","2017","4"
"RBD","62 Day Wait for first treatment By Cancer","0.843","12.5","79.5","2017","11"
"REM","62 Day Wait for first treatment By Cancer","0.788","12.5","59.0","2017","1"
"RYR","62 Day Wait for first treatment By Cancer","0.920","12.5","155.5","2017","11"
"RA9","62 Day Wait for first treatment By Cancer","0.868","12.5","94.5","2017","7"
"RXW","62 Day Wait for first treatment By Cancer","0.879","12.5","103.5","2017","2"
"RLN","62 Day Wait for first treatment By Cancer","0.795","12.5","61.0","2017","10"
"RVJ","62 Day Wait for first treatment By Cancer","0.902","12.5","128.0","2017","7"
"RWW","62 Day Wait for first treatment By Cancer","0.691","12.5","40.5","2017","5"
"RDU","62 Day Wait for first treatment By Cancer","0.911","12.5","141.0","2017","3"
"RW3","62 Day Wait for first treatment By Cancer","0.784","12.5","58.0","2017","3"
"RGR","62 Day Wait for first treatment By Cancer","0.846","12.5","81.0","2017","7"
"REF","62 Day Wait for first treatment By Cancer","0.864","12.5","92.0","2017","12"
